label,text
2,"According to the CEO of Nordea Bank Estonia Vahur Kraft , Nordea Finland and Stockmann have been cooperating for more than ten years ."
1,"The company has the poser , who wants to impress people with the latest handset ."
1,"As with other stakeholders , COMPTEL has been involved in the workshops , meetings and filed comments on the issues of greatest importance to the competitive sector of our industry ."
2,"Profit after taxes for the period was up to EUR0 .9 m , from EUR0 .01 m last year ."
1,Rihko started to manage Raisio 's Benecol business in summer 2006 after heading tobacco company Altadis ' European operations .
1,"Nordea Bank AB publ holds 6.000 Alma Media shares , representing 0.008 % of share capital and voting rights ."
1,"Yesterday , Legrand issued its E300 million fixed rate deal maturing 2017 ."
1,Finnish electrical components maker Salcomp Oyj ( HEL : SAL1V ) announced today the launch of its latest Twist charger platform .
2,Latvenergo has ordered a significant expansion to the Tekla Xpower network information system .
1,Pohjola and cooperative banks have continued to combine their branch office network .
2,"For the first nine months of 2010 , Talvivaara 's net loss narrowed to EUR 8.3 million from EUR 21.9 million for the same period of 2009 ."
1,"Look out for vintage fabric cushion covers , '70s coffee pots , ceramic serving dishes , cocktail glasses , and stainless steel party dishes ."
2,"Excluding non-recurring items , pre-tax profit surged 45 % to EUR80m ."
1,"The group also plans to launch the 270 room Atria Grand , Whitefield , a five star luxury hotel , in 2009 ."
2,That would be an increase from estimated sales of 117 million last year .
1,We make available the following brand-new market analyses : Cement - UK Cement - Poland Cement - Belgium These analyses give a clear overview of the actual situation and future outlook of the cement industry in some European countries .
1,"The Group 's consolidated net sales for 2009 totaled 1.5 billion euros and it employs approximately 10,000 persons ."
1,"`` As a part of the Eseries business promise , the Nokia E50 has been equipped with a variety of email solutions in a small and stylised package , '' said Dave Grannan , general manager , Enterprise Solutions , Nokia ."
1,"Liquid handling products include electronic and mechanical pipettes , disposable tips as well as pipette maintenance and calibration services for research institutions , healthcare and industrial laboratories ."
0,Stora Chief Executive Jouko Karvinen has described the Russian tariff hikes as a threat to the future of the forest products industry in Finland .
2,"Iggesunds Bruk in Sweden is one of the most advanced , fully integrated pulp and paperboard mills in the world ."
2,"`` Our extensive co-operation will also bolster SysOpen Digia 's position in the domestic operator market , '' Kallioranta adds ."
2,"Earnings per share EPS are seen at EUR 0.56 , up from EUR 0.38 ."
1,In 2005 Cargotec 's net sales exceeded EUR 2.3 billion .
1,The power generated annually by Loviisa covers about 10 % of Finland 's electricity consumption .
1,The value of the orders is about EUR 25mn .
1,"Community gardening has become a popular activity , especially to raise vegetables ."
0,"The Estonian electronic components factory , Elcoteq , is running out of material because of the closure of air traffic ."
2,`` The lowering of prices by us and by our competitors shows that the real estate market has stabilised and returned into balance and apartments are acquiring a fair price in the eyes of our clients .
2,The solutions will be used for upgrading the networks of a Russian MSO in 37 different cities in Russia .
1,R&D Loan ) .
1,"Nokia Siemens Networks provides mobile and fixed network infrastructure , communications and networks service platforms , as well as professional services , to operators and service providers ."
2,Cargo volume grew by 7 % .
1,"CompaniesandMarkets.com provides a wide range of research reports , industry statistics and competitive intelligence on the industrial sector ."
0,"At present , the trade mark Pit-Produkt is little-known outside the North-West of Russia ."
2,"( ADP News ) - Feb 12 , 2009 - Finnish IT solutions provider Affecto Oyj ( HEL : AFE1V ) said today its net profit rose to EUR 8.5 million ( USD 11m ) in 2008 from EUR 7 million in 2007 ."
0,"Finnish Food Workers ' Union SEL plans to hasten its collective bargaining with a two-day strike that would begin on 7 April 2010 , in Finland ."
1,HELSINKI ( AFX ) - Outokumpu said it has agreed to sell the Hitura nickel mine in Finland to Canadian group Belvedere Resources Ltd for 10 mln eur worth of Belvedere shares .
2,"Sales are expected to increase in the end of the year 2006 , however ."
1,"Technopolis plans to develop in stages an area of no less than 100,000 square meters in order to host companies working in computer technologies and telecommunications , the statement said ."
1,"The order values at EUR 6.9 mn , and it consists of design services and hardware and software licences ."
1,"Country : , Finland Sector : Construction-Real Estate Target : Pohjolan Design-Talo Oy Buyer : CapMan Oyj Vendor : Ruukki Group Oyj Deal size in USD : 102.6 m Type : Divestment Status : Agreed"
1,Dragonfly Love is another video shot from start to finish using the Nokia N8 .
1,The secondary antenna can also be used for reception of the high power signal of the radar to calibrate the transmission channels of the radar . ''
0,Rivals say Qualcomm has fewer patents on 3G phones than on earlier versions and should lower its rates .
1,The reductions will be implemented mainly in the course of the first half of 2009 .
1,It will provide heating in the form of hot water for the sawmill 's needs .
0,"However , the company saw its net profit for the third quarter down to EUR 1.4 million from EUR 1.5 million for the corresponding period of 2009 ."
1,The company said shareholders will be able to vote on the agreement at an EGM scheduled for later this month .
1,`` The new unit is a major investment in the Finnish media scene .
2,Ruukki announced that it has signed an agreement with Aker Solutions of Norway to supply 24 suction anchors in September 2010 from its Kalajoki unit in Finland .
2,The acquisition will have an immediate positive impact on Aspocomp 's financial result .
1,"ITG 's share in the deal is estimated at some 500,000 euro $ 627,000 ."
2,Operating profit rose to 22.1 mln eur from 19.9 mln .
1,"A. Le Coq Special was developed for the bicentenary of the company and the trade mark , the brewer said ."
1,"Mr Clausen , however , refused to comment the option that Nordea would consider buying into Citadele Bank ."
2,"`` This is a significant milestone for Benefon , helping us to secure critical USP 's for our personal navigation product roadmap for 2007 and beyond , '' commented Simon Button , Chief Technology Officer at Benefon ."
2,"According to Viking Line 's Managing Director , Nils-Erik Eklund , the company 's Board of Directors is very satisfied with Viking Line 's performance ."
1,The deliveries started in April 2006 and will be completed in 2007 .
2,"Net interest income totaled EUR 15.9 mn , compared to EUR 15.6 mn a year earlier ."
2,"Sales VAT inclusive expanded by 19 percent , to 351 million euros ."
2,"The contract covers HDO platform , AC800 and CXE880 optical Fttb nodes designed to increase the forward and return path capacity of the transmission networks ."
0,"At 1.33 pm , the OMX Helsinki 25 was 0.30 pct lower at 2,463.67 and the OMX Helsinki was down 0.37 pct at 8,537.42 on volume of 256 mln eur ."
1,Analysts surveyed by Thomson Financial expected revenue of $ 69 million for the quarter .
